"(True, (None, None, None, None, None, None, None, None, None))",0.05564999999999836,0.05564999999999836,0.05564999999999836,0.05564999999999836,0.05559996546189804,0.05564999999999836,0.05564999999999836,0.05564999999999836,0.05564999999999836
"(False, (None, None, None, None, None, None, None, None, None))",0.05564999999999836,0.05564999999999836,0.05564999999999836,0.05564999999999836,0.055599994827169145,0.05564999999999836,0.05564999999999836,0.05564999999999836,0.05564999999999836
"(False, (None, None, None, None, None, None, None, 1, None))",0.5506498546348167,0.5055549982883536,0.5564999999999871,0.5556499997592477,0.5554999999999761,0.5556497066305232,0.5555999833175806,0.0,0.5543021499093973
"(False, (None, None, None, 1, None, None, None, None, None))",0.5555999818936543,0.5556499902756225,0.5539993432784175,0.0,0.5554999999999712,0.5055549981547327,0.5545072063951921,0.5556494842832992,0.5564999999999871
"(False, (None, 1, None, None, None, None, None, None, None))",0.5541585024054239,0.0,0.5555999870530028,0.5556495263508715,0.5554999999999723,0.5556499997669779,0.5564999999999871,0.5055549986898937,0.5545826416379385
"(False, (None, None, None, None, None, 1, None, None, None))",0.5564999999999871,0.5556496871548771,0.5544010510594749,0.5055549340002009,0.5554999999999739,0.0,0.5525775461428705,0.5556499923023597,0.5555999847394226
"(True, (None, None, None, None, None, 0, None, 1, None))",0.5575298531817765,5.224219290803696,0.5342453475665148,0.5264866080439256,4.873077577446746,0.0,5.556497850444404,0.0,5.059647524025302
"(True, (None, None, None, 1, None, None, None, 0, None))",5.556495655698265,0.5236201926509582,0.5330654731004109,0.0,4.885203477140321,5.259895320628172,5.059636724294252,0.0,0.5419709040086066
"(True, (None, 1, None, 0, None, None, None, None, None))",5.059540326170231,0.0,5.5564959070213416,0.0,4.85158336858341,0.5197265117696679,0.5414299170619509,5.268916443629463,0.5556460887254345
"(True, (None, 0, None, None, None, 1, None, None, None))",0.5422573569912611,0.0,5.051937022562423,5.199874011943638,4.893434368321655,0.0,0.555183460481327,0.5115703740182606,5.556497394618578
"(False, (None, None, None, 1, None, 0, None, 1, None))",0.032772209020272565,0.03210649497137924,5.5112693470525125,0.0,0.09895851036428324,0.0,0.11009605774593637,0.0,1.9129144099329036
"(False, (None, 1, None, 1, None, None, None, 0, None))",0.11262250930701276,0.0,0.060599446194542196,0.0,0.060121765780511156,0.05559362307252234,1.924344089352683,0.0,5.515825689725972
"(False, (None, 1, None, 0, None, 1, None, None, None))",2.2125923697506646,0.0,0.08847310455239582,0.0,0.07671276385420063,0.0,5.502688011448832,0.06107904669483858,0.09832231252393828
"(False, (None, 0, None, None, None, 1, None, 1, None))",5.504918728061392,0.0,2.1151892326395867,0.059199735430559605,0.04890136385501237,0.0,0.06207806627537723,0.0,0.09230258912738203
"(True, (None, None, None, 1, None, 0, 0, 1, None))",0.03460865913440909,0.16504894923195412,0.0009600986368938578,0.0,2.996563529097244,0.0,0.0,0.0,0.03647279898295664
"(True, (0, 1, None, 1, None, None, None, 0, None))",0.0,0.0,0.0612572406465637,0.0,2.916894407440003,0.21692507687592608,0.03179602313157113,0.0,0.0007607264942754604
